ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
152422030,0,15-Oct-48,51,1,0,0,No,,Yes,F,High School,Student,52,Private,11800,7,SUV,no,0,0,No,0,0,11,0,Highly Rural/ Rural
90148875,0,21-Mar-51,48,0,11,49000,No,169000,Yes,M,High School,Blue Collar,20,Commercial,11210,1,Pickup,yes,7759,2,No,1,5613,6,1,Highly Urban/ Urban
715183798,0,16-Sep-61,38,0,9,178000,No,,No,F,PhD,Doctor,21,Private,23140,1,Pickup,no,0,0,No,0,0,19,0,Highly Urban/ Urban
797612365,3,7-Jul-61,38,3,17,3000,No,108000,Yes,M,High School,Student,39,Commercial,14990,4,Minivan,no,3826,2,No,3,196,1,1,Highly Urban/ Urban
236563123,0,16-Apr-57,42,0,11,60000,No,,No,M,Below High School,Blue Collar,49,Private,14190,1,Minivan,no,0,0,No,0,0,1,0,Highly Urban/ Urban
595370930,0,8-Oct-60,39,0,15,40000,No,147000,Yes,F,High School,Blue Collar,32,Commercial,17940,3,Minivan,no,0,0,No,0,0,1,0,Highly Urban/ Urban
125205670,2,3-Jul-55,44,2,,62000,No,236000,Yes,F,Bachelors,Manager,26,Private,16540,1,Pickup,no,0,0,No,1,0,7,0,Highly Urban/ Urban
430554774,0,8-Sep-51,48,0,12,47000,No,,No,M,High School,Clerical,14,Private,13790,1,Minivan,no,19596,1,No,0,0,1,0,Highly Rural/ Rural
445883468,0,2-Jun-40,59,0,14,24000,No,,No,M,Below High School,Clerical,27,Commercial,23830,6,Panel Truck,yes,3600,2,No,2,0,7,0,Highly Rural/ Rural
587541742,1,8-Jan-58,41,3,13,18000,No,96000,Yes,F,Below High School,Clerical,43,Private,7440,1,Sports Car,no,20380,2,Yes,8,2460,1,1,Highly Urban/ Urban
45398288,0,7-Mar-47,52,0,0,0,No,,Yes,F,PhD,Home Maker,64,Private,6700,1,SUV,no,0,0,No,1,0,9,0,Highly Rural/ Rural
674931720,1,17-May-54,45,1,13,35000,No,166000,Yes,F,Below High School,Clerical,37,Private,7660,4,SUV,no,0,0,No,0,6357,,1,Highly Urban/ Urban
578508252,0,17-Jul-66,33,0,12,40000,No,,Yes,F,Bachelors,Clerical,23,Private,8810,1,SUV,no,0,0,No,0,0,10,0,Highly Urban/ Urban
649678964,1,7-Aug-61,38,3,15,,Yes,,No,M,High School,Clerical,61,Private,19550,16,Van,no,6436,1,No,3,8349,1,1,Highly Rural/ Rural
872231801,0,24-Oct-66,33,1,11,18000,No,,Yes,F,High School,Student,26,Commercial,8510,1,Sports Car,no,0,0,No,0,0,8,0,Highly Urban/ Urban
866009032,0,2-Dec-50,48,0,8,78000,No,234000,Yes,F,High School,Manager,37,Private,14130,6,Sports Car,no,0,0,No,0,0,1,0,Highly Urban/ Urban
530290205,0,3-Sep-46,53,0,9,96000,No,283000,Yes,F,Bachelors,Manager,25,Private,6800,1,SUV,no,0,0,No,0,0,14,0,Highly Urban/ Urban
241778827,0,14-Nov-28,71,0,,,No,199000,Yes,M,Masters,Professional,30,Private,29910,1,Sports Car,no,0,0,No,6,0,12,0,Highly Rural/ Rural
195066900,0,30-Mar-53,46,0,5,76000,No,253000,Yes,M,Masters,Unknown,21,Private,14610,1,Minivan,no,0,0,No,0,0,14,0,Highly Urban/ Urban
173124759,0,16-Jul-59,40,0,9,64000,No,,No,M,Masters,Lawyer,25,Private,7900,6,Pickup,yes,0,0,No,0,0,,0,Highly Urban/ Urban
782175592,0,13-May-64,35,0,,,No,346000,Yes,M,Bachelors,Manager,20,Private,17470,4,Van,no,0,0,No,3,0,13,0,Highly Urban/ Urban
471037982,0,17-Apr-40,59,0,17,320000,No,750000,Yes,M,PhD,Unknown,19,Commercial,57970,1,Panel Truck,yes,6375,2,No,5,3231,12,1,Highly Urban/ Urban
461738989,0,8-Aug-69,30,3,15,9000,No,,Yes,F,High School,Student,38,Private,2440,6,Sports Car,no,31992,1,Yes,0,3428,1,1,Highly Urban/ Urban
609885620,0,12-Dec-45,53,0,0,0,No,93000,Yes,F,Bachelors,Student,12,Commercial,19940,6,SUV,no,1936,1,No,8,4073,7,1,Highly Urban/ Urban
847435455,0,16-Oct-37,62,0,15,189000,No,,No,M,Masters,Unknown,43,Commercial,43960,6,Panel Truck,no,0,0,No,2,0,21,0,Highly Urban/ Urban
75735980,0,22-Jul-52,47,0,0,0,No,,No,M,High School,Student,59,Commercial,6200,6,Pickup,yes,4754,2,No,8,109,1,1,Highly Urban/ Urban
384021681,0,27-Nov-56,42,3,16,,No,133000,Yes,F,High School,Home Maker,5,Private,5800,4,SUV,no,8598,2,No,5,0,8,0,Highly Urban/ Urban
393032113,0,23-Sep-47,52,0,14,53000,No,193000,Yes,M,Bachelors,Clerical,41,Private,14720,17,Minivan,yes,0,0,No,1,0,13,0,Highly Urban/ Urban
589800015,0,7-Mar-56,43,2,15,37000,No,142000,Yes,F,High School,Blue Collar,42,Commercial,25580,1,Pickup,no,4078,2,No,0,680,1,1,Highly Urban/ Urban
114105233,0,28-Jul-49,50,0,16,143000,No,400000,Yes,F,Masters,Lawyer,52,Private,20840,6,SUV,no,0,0,No,2,0,18,0,Highly Urban/ Urban
511966190,0,17-Jan-68,31,1,11,58000,No,187000,Yes,M,High School,Blue Collar,34,Commercial,10440,10,Pickup,no,2018,3,No,0,4078,8,1,Highly Urban/ Urban
620550828,0,9-Feb-62,37,2,14,32000,No,,Yes,F,High School,Home Maker,46,Private,18930,1,Sports Car,no,0,0,No,1,0,7,0,Highly Urban/ Urban
696933036,0,3-May-68,31,3,9,25000,No,167000,Yes,M,High School,Student,29,Commercial,15440,10,Minivan,no,38197,1,Yes,5,0,1,0,Highly Urban/ Urban
862631041,0,10-Mar-69,30,1,10,33000,No,142000,Yes,F,High School,Blue Collar,24,Commercial,8260,10,SUV,no,0,0,No,2,4308,1,1,Highly Urban/ Urban
77257945,0,25-Sep-59,40,0,,,No,207000,Yes,F,High School,Blue Collar,45,Commercial,1500,4,Sports Car,no,2154,3,No,5,96,1,1,Highly Urban/ Urban
976863366,0,23-Dec-55,43,0,8,33000,No,177000,Yes,F,Bachelors,Home Maker,6,Private,8550,10,SUV,no,0,0,No,0,0,7,0,Highly Rural/ Rural
461643800,0,17-May-49,50,0,11,97000,No,274000,Yes,M,Masters,Lawyer,16,Private,16180,10,Minivan,no,0,0,No,1,0,16,0,Highly Urban/ Urban
990834385,0,24-Oct-35,64,0,10,16000,No,130000,Yes,F,Below High School,Clerical,20,Private,16180,7,Sports Car,no,0,0,No,0,0,1,0,Highly Urban/ Urban
411870556,0,28-Jun-55,44,0,12,23000,No,143000,Yes,M,High School,Blue Collar,21,Commercial,11690,4,Pickup,yes,0,0,No,1,1556,10,1,Highly Urban/ Urban
363214843,0,11-Aug-52,47,0,13,29000,No,128000,Yes,M,Below High School,Clerical,54,Commercial,6400,1,Pickup,yes,0,0,No,1,0,1,0,Highly Rural/ Rural
533779817,0,6-Sep-54,45,0,12,107000,No,316000,No,F,Bachelors,Professional,38,Private,24320,1,Sports Car,no,0,0,No,3,0,9,0,Highly Urban/ Urban
494471934,0,16-Jul-56,43,2,12,1000,Yes,,No,M,Below High School,Student,34,Private,8450,1,Minivan,no,2210,2,Yes,0,1222,5,1,Highly Urban/ Urban
244454444,0,7-Aug-37,62,1,0,0,No,115000,Yes,F,High School,Home Maker,39,Private,11060,9,Sports Car,no,0,0,No,1,6767,1,1,Highly Urban/ Urban
163433307,0,27-Dec-56,42,2,12,68000,No,233000,Yes,F,Bachelors,Blue Collar,25,Commercial,12460,3,Minivan,no,0,0,No,5,0,8,0,Highly Urban/ Urban
353352499,4,6-Feb-54,45,5,0,0,Yes,,No,F,Below High School,Student,38,Private,12000,10,SUV,no,0,0,Yes,3,2467,,1,Highly Rural/ Rural
745465646,0,27-Jul-49,50,0,14,100000,No,275000,Yes,M,Masters,Manager,15,Commercial,44110,6,Panel Truck,no,21533,3,Yes,3,0,13,0,Highly Urban/ Urban
331190396,0,29-Mar-63,36,0,10,53000,No,,No,M,High School,Clerical,41,Commercial,9460,4,Pickup,yes,0,0,No,0,0,1,0,Highly Rural/ Rural
54333597,0,13-Aug-34,65,0,15,5000,No,107000,Yes,F,High School,Student,32,Commercial,8670,1,Sports Car,no,5900,1,No,8,2415,8,1,Highly Urban/ Urban
850833893,0,16-Nov-45,54,0,6,52000,No,177000,Yes,F,Below High School,Blue Collar,38,Commercial,28890,4,Pickup,no,0,0,No,0,0,1,0,Highly Rural/ Rural
528358373,0,1-Mar-71,28,4,0,0,Yes,,No,M,Bachelors,Student,30,Commercial,4300,1,Minivan,yes,6905,1,No,0,2493,13,1,Highly Urban/ Urban
430391863,0,31-Mar-48,51,0,8,62000,No,233000,Yes,F,Masters,Professional,23,Private,30190,1,Pickup,no,0,0,No,0,0,8,0,Highly Urban/ Urban
285745137,0,17-Aug-85,,0,9,14000,No,,No,F,Below High School,Clerical,20,Private,2950,10,Sports Car,yes,4518,1,No,1,4798,1,1,Highly Urban/ Urban
805025207,0,23-Sep-48,51,0,,26000,No,117000,No,F,Below High School,Clerical,48,Commercial,35610,1,Pickup,no,0,0,No,0,0,1,0,Highly Urban/ Urban
833478490,0,6-Jan-44,55,0,9,245000,No,603000,Yes,M,PhD,Unknown,19,Commercial,31490,1,Panel Truck,yes,5353,1,No,0,0,10,0,Highly Urban/ Urban
668800586,3,11-Sep-56,43,3,6,35000,No,136000,Yes,F,High School,Blue Collar,5,Private,7940,4,SUV,no,0,0,No,2,0,6,0,Highly Urban/ Urban
265985086,0,15-Feb-49,50,0,10,,No,179000,No,F,High School,Clerical,13,Private,9370,6,SUV,no,0,0,No,2,0,8,0,Highly Urban/ Urban
35771994,0,30-Jan-49,50,0,0,0,No,,Yes,M,Below High School,Student,57,Commercial,7350,4,Pickup,no,17009,3,Yes,4,698,1,1,Highly Urban/ Urban
789711634,0,9-Nov-63,36,0,11,85000,No,,Yes,M,Masters,Lawyer,39,Private,6100,6,Minivan,yes,0,0,Yes,0,0,11,0,Highly Urban/ Urban
54510353,0,26-Apr-49,50,0,12,78000,No,250000,Yes,F,High School,Manager,5,Private,17070,1,SUV,no,0,0,No,3,0,,0,Highly Urban/ Urban
108659532,0,26-Aug-72,27,3,,105000,Yes,,No,M,Bachelors,Blue Collar,42,Commercial,25660,4,Panel Truck,yes,0,0,No,2,4487,12,1,Highly Urban/ Urban
473467818,0,24-May-51,48,0,10,144000,No,,No,F,PhD,Manager,43,Private,20720,1,SUV,no,23013,2,No,4,0,24,0,Highly Urban/ Urban
718684940,0,14-Mar-47,52,0,15,74000,No,,Yes,F,Masters,Manager,20,Private,8950,7,Sports Car,no,0,0,No,0,0,16,0,Highly Urban/ Urban
487108914,0,7-Feb-39,60,0,15,40000,No,189000,Yes,F,Bachelors,Professional,9,Private,11510,4,SUV,no,6196,2,No,0,0,10,0,Highly Urban/ Urban
158868302,0,14-Jan-48,51,0,13,188000,No,,No,F,PhD,Doctor,51,Private,41620,10,Van,no,0,0,No,1,0,20,0,Highly Urban/ Urban
196518497,0,12-Jan-56,43,0,11,45000,No,,No,M,High School,Clerical,53,Commercial,38750,7,Panel Truck,yes,0,0,No,0,0,1,0,Highly Rural/ Rural
112106611,1,22-Aug-56,43,2,10,112000,Yes,338000,No,M,Masters,Lawyer,12,Private,17290,1,Van,no,0,0,No,3,3674,18,1,Highly Urban/ Urban
392516352,0,25-Jun-72,27,0,13,98000,No,247000,Yes,F,Masters,Professional,32,Private,16440,11,Minivan,no,0,0,No,0,0,13,0,Highly Urban/ Urban
423712104,0,1-Aug-51,48,0,14,114000,No,,No,M,PhD,Doctor,16,Private,29730,7,Minivan,no,7196,3,No,0,0,15,0,Highly Urban/ Urban
46690768,0,10-Nov-51,48,0,12,49000,No,203000,Yes,F,Bachelors,Blue Collar,34,Commercial,24800,4,Sports Car,no,42845,2,Yes,2,0,12,0,Highly Urban/ Urban
842343436,0,18-Oct-49,50,0,12,,No,535000,Yes,M,PhD,Manager,24,Commercial,28540,6,Panel Truck,yes,9527,2,No,2,0,14,0,Highly Urban/ Urban
102863719,0,13-Feb-46,53,0,6,32000,No,146000,Yes,M,High School,Blue Collar,25,Private,10010,6,Pickup,no,0,0,No,0,0,10,0,Highly Rural/ Rural
868816070,0,5-Jun-64,35,0,11,52000,No,163000,No,M,High School,Blue Collar,14,Commercial,30420,10,Panel Truck,yes,0,0,Yes,0,0,9,0,Highly Rural/ Rural
299784097,0,29-Aug-62,37,0,,29000,No,143000,Yes,M,High School,Clerical,18,Private,9140,17,Pickup,yes,0,0,No,2,0,9,0,Highly Urban/ Urban
315330356,0,23-Dec-53,45,0,12,77000,No,,No,F,Bachelors,Professional,37,Private,26010,9,SUV,no,6238,2,No,3,21829,12,1,Highly Urban/ Urban
356334131,0,29-Sep-64,35,0,,150000,No,405000,Yes,F,Bachelors,Professional,36,Private,19990,4,SUV,no,0,0,No,0,1325,7,1,Highly Urban/ Urban
937573684,0,6-Jul-60,39,3,12,33000,No,135000,Yes,M,High School,Manager,31,Commercial,8700,4,Pickup,no,0,0,No,0,0,1,0,Highly Urban/ Urban
603486842,0,14-May-51,48,0,16,204000,No,504000,Yes,F,PhD,Doctor,25,Private,21640,1,SUV,no,2175,2,No,4,0,13,0,Highly Urban/ Urban
829880450,0,20-Jun-47,52,0,10,74000,No,,No,F,Bachelors,Manager,31,Private,20580,4,Minivan,no,0,0,No,0,0,11,0,Highly Urban/ Urban
707840499,0,2-Feb-61,38,0,9,48000,No,213000,Yes,M,Bachelors,Clerical,31,Private,15610,11,Minivan,yes,0,0,No,0,0,12,0,Highly Urban/ Urban
681388843,0,31-Jul-45,54,0,11,191000,No,,No,M,PhD,Lawyer,34,Private,3430,13,Minivan,yes,0,0,No,0,0,16,0,Highly Urban/ Urban
265250920,0,15-Dec-63,35,0,10,2000,No,55000,Yes,F,Below High School,Home Maker,27,Private,12690,1,SUV,no,0,0,Yes,0,3692,1,1,Highly Urban/ Urban
361438642,0,22-Apr-63,36,0,9,112000,No,,No,M,Bachelors,Blue Collar,33,Commercial,16300,1,Van,no,0,0,Yes,2,0,12,0,Highly Urban/ Urban
617209961,0,11-Dec-53,45,0,7,73000,No,218000,No,M,Masters,Unknown,31,Commercial,5700,7,Pickup,yes,0,0,No,1,0,16,0,Highly Urban/ Urban
286281563,0,9-Dec-70,28,2,,30000,No,149000,Yes,M,Below High School,Blue Collar,44,Commercial,4480,11,Pickup,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
333376964,0,11-Nov-54,45,3,8,107000,No,269000,Yes,M,Masters,Manager,25,Private,22410,1,Minivan,no,32164,2,Yes,3,0,0,0,Highly Urban/ Urban
224630256,0,26-Feb-43,56,0,9,140000,No,378000,No,F,Masters,Manager,22,Private,15520,1,Sports Car,no,0,0,No,4,0,15,0,Highly Urban/ Urban
440161891,0,2-Jan-56,43,2,13,55000,No,221000,Yes,F,Bachelors,Blue Collar,24,Commercial,17740,3,SUV,no,4500,2,No,8,8609,9,1,Highly Urban/ Urban
633052576,0,13-Apr-47,52,0,11,75000,No,228000,No,F,Masters,Lawyer,17,Private,10660,6,SUV,no,5029,3,No,2,0,18,0,Highly Urban/ Urban
438145979,0,27-Jul-67,32,2,0,0,No,,Yes,M,High School,Student,29,Commercial,11990,1,Minivan,no,6867,3,No,3,5200,10,1,Highly Urban/ Urban
878478018,0,14-May-48,51,0,0,0,No,,Yes,F,High School,Student,37,Commercial,6600,7,Sports Car,no,0,0,No,3,0,1,0,Highly Rural/ Rural
823508688,0,21-Jun-49,50,0,13,74000,No,264000,Yes,F,Bachelors,Professional,35,Private,13940,4,SUV,no,4563,2,No,1,0,11,0,Highly Urban/ Urban
122169806,0,31-Jan-40,59,0,14,265000,No,,No,F,PhD,Doctor,37,Private,33880,6,SUV,no,0,0,No,1,0,11,0,Highly Urban/ Urban
10755990,0,27-Oct-50,49,0,14,55000,No,,No,M,Below High School,Clerical,50,Private,6400,12,Pickup,yes,0,0,No,1,0,1,0,Highly Rural/ Rural
697285724,0,18-Jul-38,61,0,13,28000,No,174000,Yes,F,Bachelors,Professional,23,Private,21180,9,Sports Car,no,9637,2,Yes,2,2118,18,1,Highly Urban/ Urban
609374475,0,12-Aug-70,29,0,8,5000,No,,No,M,High School,Student,30,Commercial,2670,1,Minivan,yes,0,0,Yes,0,5722,8,1,Highly Urban/ Urban
267711395,0,5-Dec-44,54,0,17,98000,No,297000,Yes,F,Masters,Lawyer,47,Private,17260,6,Sports Car,no,1540,2,No,2,0,9,0,Highly Urban/ Urban
680825444,0,10-Aug-57,42,1,11,61000,No,250000,Yes,F,High School,Blue Collar,18,Commercial,21300,7,Pickup,no,0,0,No,0,2419,1,1,Highly Urban/ Urban
419976048,0,27-Apr-51,48,0,,,No,,No,M,Below High School,Student,41,Commercial,22280,6,Van,yes,0,0,No,0,3909,1,1,Highly Rural/ Rural
950231079,0,30-Jan-63,36,0,9,102000,No,,No,F,PhD,Doctor,10,Private,19230,7,SUV,no,0,0,No,0,0,12,0,Highly Urban/ Urban
983515860,0,2-Oct-55,44,1,16,60000,No,216000,Yes,M,High School,Clerical,18,Private,1500,4,Minivan,yes,3751,2,No,5,0,9,0,Highly Urban/ Urban
102262070,0,12-Sep-53,46,0,11,147000,No,,No,M,PhD,Manager,34,Commercial,21830,3,Van,yes,8170,2,No,3,0,10,0,Highly Urban/ Urban
12254781,0,16-Jan-45,54,0,10,114000,No,350000,Yes,M,Masters,Manager,38,Private,18340,7,Van,no,0,0,No,2,0,19,0,Highly Urban/ Urban
380504799,1,5-Aug-59,40,3,13,73000,Yes,,No,M,High School,Blue Collar,22,Commercial,12760,3,Minivan,no,4895,2,No,2,2703,8,1,Highly Urban/ Urban
192299372,0,29-Oct-36,63,0,10,33000,No,,No,F,Bachelors,Professional,43,Private,24210,6,SUV,no,3165,1,No,3,0,8,0,Highly Urban/ Urban
905763628,1,17-Aug-42,57,2,0,,No,,Yes,F,High School,Student,32,Private,7200,8,SUV,no,0,0,No,0,0,1,0,Highly Rural/ Rural
254189245,1,10-Feb-62,37,2,12,16000,No,139000,Yes,F,High School,Home Maker,23,Private,9230,1,Sports Car,no,0,0,No,3,4772,6,1,Highly Urban/ Urban
877277908,0,10-Jun-44,55,0,13,150000,No,,No,M,PhD,Manager,23,Private,10250,6,Minivan,no,0,0,No,0,0,13,0,Highly Urban/ Urban
351165047,0,12-Feb-58,41,2,14,,Yes,133000,No,F,Below High School,Clerical,30,Private,21650,1,SUV,no,8756,1,No,5,0,1,0,Highly Urban/ Urban
522748102,0,12-Mar-60,39,0,12,75000,No,218000,Yes,F,Bachelors,Blue Collar,11,Commercial,31540,4,Pickup,no,0,0,No,2,0,,0,Highly Urban/ Urban
119472566,0,23-Aug-66,33,4,14,39000,Yes,,No,F,High School,Clerical,40,Private,19690,1,Pickup,no,0,0,No,0,0,1,0,Highly Rural/ Rural
253676972,0,14-Mar-51,48,0,10,49000,No,198000,Yes,M,High School,Clerical,42,Private,6640,7,Minivan,yes,0,0,No,0,0,1,0,Highly Rural/ Rural
149295193,0,28-Nov-49,49,0,15,94000,No,314000,Yes,M,PhD,Unknown,47,Commercial,22300,1,Van,no,7016,3,No,0,0,15,0,Highly Urban/ Urban
580269839,0,13-Apr-66,33,1,7,157000,Yes,,No,F,PhD,Lawyer,60,Private,36480,1,Sports Car,no,4597,2,No,0,10839,16,1,Highly Urban/ Urban
750139165,0,3-May-49,50,0,14,257000,No,,No,F,PhD,Unknown,50,Commercial,31630,4,Van,no,19016,2,No,0,0,13,0,Highly Urban/ Urban
282342738,1,5-Nov-55,44,3,14,28000,Yes,,No,F,Masters,Home Maker,9,Private,4250,1,SUV,no,0,0,No,1,0,14,0,Highly Rural/ Rural
960450201,0,28-Dec-65,33,4,12,110000,No,309000,Yes,M,Masters,Manager,12,Private,14190,4,Minivan,no,0,0,No,0,0,16,0,Highly Urban/ Urban
40878256,0,23-Feb-42,57,2,13,94000,Yes,,No,M,PhD,Doctor,23,Private,21900,10,Van,yes,0,0,No,0,0,20,0,Highly Urban/ Urban
420449322,1,8-Dec-53,45,2,11,40000,No,163000,Yes,F,Bachelors,Blue Collar,16,Commercial,10000,3,Sports Car,no,0,0,No,1,0,12,0,Highly Urban/ Urban
579502435,0,7-Sep-44,55,0,9,52000,No,,No,F,Bachelors,Blue Collar,29,Commercial,7000,10,Sports Car,no,1815,4,No,0,3842,11,1,Highly Urban/ Urban
30002740,0,4-Mar-64,35,2,14,27000,No,124000,Yes,F,Below High School,Blue Collar,40,Private,15180,7,Pickup,no,0,0,No,0,0,4,0,Highly Urban/ Urban
467160454,0,2-Aug-58,41,0,13,69000,No,271000,Yes,F,Bachelors,Professional,35,Private,10510,6,SUV,no,6168,3,No,2,0,16,0,Highly Urban/ Urban
809790690,0,24-Sep-45,54,0,9,5000,No,,No,F,Bachelors,Home Maker,19,Private,2030,4,Sports Car,no,0,0,No,0,0,12,0,Highly Rural/ Rural
273257834,0,30-Nov-52,46,0,15,92000,No,287000,Yes,F,Bachelors,Blue Collar,38,Commercial,15270,1,SUV,no,0,0,No,0,0,5,0,Highly Urban/ Urban
487616897,0,26-Jun-47,52,0,10,26000,No,,No,F,High School,Home Maker,51,Private,16850,1,SUV,no,0,0,No,1,0,7,0,Highly Rural/ Rural
610090177,0,20-Apr-68,31,0,13,81000,No,223000,Yes,M,Bachelors,Blue Collar,20,Commercial,29980,6,Panel Truck,no,0,0,No,1,0,6,0,Highly Rural/ Rural
811513388,0,13-Mar-63,36,0,0,0,No,,Yes,M,High School,Student,52,Commercial,13350,17,Minivan,yes,0,0,Yes,0,0,7,0,Highly Rural/ Rural
105812018,0,23-Sep-48,51,0,3,93000,No,302000,Yes,F,Below High School,Clerical,32,Private,43350,10,Van,no,0,0,No,1,0,,0,Highly Urban/ Urban
459939116,0,27-Feb-48,51,0,10,32000,No,,No,M,High School,Blue Collar,32,Commercial,9540,10,Pickup,no,0,0,No,3,4452,1,1,Highly Urban/ Urban
715222188,1,30-Mar-56,43,1,13,,No,,Yes,F,High School,Student,22,Commercial,17600,8,SUV,no,5336,2,No,0,5272,1,1,Highly Urban/ Urban
961642063,0,3-Jun-52,47,0,14,75000,No,258000,Yes,F,Below High School,Blue Collar,35,Private,19460,13,SUV,no,0,0,Yes,0,3960,1,1,Highly Urban/ Urban
678143361,0,17-Nov-65,34,2,3,7000,Yes,56000,No,F,Below High School,Home Maker,16,Private,4900,9,Sports Car,no,0,0,No,2,0,5,0,Highly Urban/ Urban
603921005,0,30-May-45,54,0,15,82000,No,257000,No,F,Bachelors,Blue Collar,32,Private,18910,21,SUV,no,0,0,No,0,0,11,0,Highly Rural/ Rural
228656657,2,31-Mar-55,44,3,13,77000,No,290000,Yes,M,High School,Blue Collar,30,Commercial,28580,6,Minivan,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
682965504,0,20-Feb-47,52,0,,96000,No,299000,Yes,M,Bachelors,Professional,31,Private,16050,4,Minivan,no,0,0,No,0,0,8,0,Highly Urban/ Urban
174940894,0,10-Nov-42,57,0,11,4000,No,,Yes,M,High School,Student,32,Commercial,22950,4,Panel Truck,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
142360940,0,21-Apr-41,58,0,13,85000,No,250000,No,F,Masters,Professional,25,Private,26880,4,Minivan,no,0,0,No,0,0,15,0,Highly Urban/ Urban
417622657,0,12-Dec-45,53,0,0,0,No,94000,Yes,F,PhD,Home Maker,33,Private,6800,1,Sports Car,no,1909,1,No,3,0,14,0,Highly Urban/ Urban
397207019,0,9-Sep-42,57,0,8,146000,No,,No,M,Masters,Professional,25,Commercial,21770,6,Van,no,0,0,No,2,0,21,0,Highly Rural/ Rural
887711236,0,28-May-63,36,0,12,70000,No,202000,Yes,M,Bachelors,Blue Collar,36,Commercial,12070,13,Pickup,no,597,1,No,9,4171,8,1,Highly Urban/ Urban
805025207,0,24-Sep-46,53,0,8,52000,No,,No,F,High School,Clerical,48,Private,24600,4,Minivan,no,0,0,No,2,0,11,0,Highly Rural/ Rural
533080109,0,24-Jul-61,38,1,8,97000,Yes,,No,M,Bachelors,Blue Collar,59,Commercial,25530,7,Panel Truck,yes,0,0,No,1,1204,5,1,Highly Urban/ Urban
552946822,0,15-Mar-66,33,2,11,78000,Yes,226000,No,F,Bachelors,Professional,47,Private,22310,6,Minivan,no,8294,2,No,2,0,1,0,Highly Urban/ Urban
237008961,0,7-Apr-78,21,1,12,0,Yes,,No,M,High School,Student,65,Commercial,5250,10,Pickup,yes,36775,2,No,0,0,8,0,Highly Rural/ Rural
64979459,0,14-Jun-67,32,3,12,6000,Yes,,No,F,High School,Student,40,Commercial,5280,4,SUV,no,3409,1,No,2,0,1,0,Highly Urban/ Urban
415120460,0,20-Oct-46,53,0,0,0,No,,No,F,Masters,Home Maker,28,Private,16530,7,SUV,no,0,0,No,0,0,14,0,Highly Rural/ Rural
834563499,0,15-Feb-50,49,0,14,4000,No,,Yes,M,Bachelors,Student,55,Commercial,17960,6,Minivan,yes,4466,1,No,1,7324,17,1,Highly Urban/ Urban
897488151,0,20-May-48,51,0,15,11000,No,,Yes,M,Below High School,Student,30,Private,13200,10,Minivan,yes,0,0,No,0,0,1,0,Highly Rural/ Rural
666517830,0,2-Sep-54,45,0,11,186000,No,455000,No,M,PhD,Doctor,57,Private,20100,6,Van,yes,2104,3,No,2,3278,10,1,Highly Urban/ Urban
101302659,0,30-Dec-32,66,0,12,84000,No,276000,Yes,F,Bachelors,Blue Collar,10,Commercial,43590,1,Minivan,no,0,0,No,1,0,8,0,Highly Urban/ Urban
163145873,0,18-Jun-64,35,1,0,0,No,61000,Yes,F,Below High School,Home Maker,58,Private,13820,4,Sports Car,no,4896,1,No,1,1399,7,1,Highly Urban/ Urban
108018902,0,31-Aug-62,37,0,10,86000,No,,No,M,Bachelors,Blue Collar,34,Commercial,23140,1,Panel Truck,yes,21481,4,Yes,7,2424,,1,Highly Urban/ Urban
380354092,0,1-May-66,33,2,14,5000,No,119000,Yes,M,Bachelors,Home Maker,28,Commercial,32370,1,Panel Truck,yes,6902,3,No,0,4920,11,1,Highly Urban/ Urban
906189650,0,19-Feb-51,48,0,7,100000,No,287000,Yes,M,High School,Professional,37,Private,16320,3,Van,yes,0,0,No,4,0,9,0,Highly Urban/ Urban
97502024,0,20-Apr-63,36,3,15,8000,No,76000,Yes,M,Below High School,Student,5,Private,5860,1,Minivan,yes,6271,1,No,0,0,,0,Highly Urban/ Urban
915368874,0,18-Oct-51,48,0,0,0,No,76000,Yes,F,Masters,Home Maker,39,Private,1500,6,Sports Car,no,3867,3,No,5,0,,0,Highly Urban/ Urban
132609655,0,10-Jun-66,33,1,12,41000,No,151000,Yes,F,High School,Blue Collar,22,Commercial,8900,4,SUV,no,0,0,No,0,0,1,0,Highly Urban/ Urban
21806232,0,22-Dec-42,56,2,11,134000,No,361000,Yes,F,Bachelors,Professional,38,Commercial,27530,11,Pickup,no,7557,3,No,0,0,1,0,Highly Rural/ Rural
730441601,0,13-Mar-46,53,0,13,17000,No,,Yes,M,Bachelors,Student,39,Commercial,10860,1,Pickup,yes,0,0,No,0,0,1,0,Highly Rural/ Rural
672631938,0,9-Dec-48,50,0,0,0,No,,Yes,F,Masters,Home Maker,18,Private,16230,1,SUV,no,32135,3,No,4,0,16,0,Highly Urban/ Urban
